"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263"
15,3,1,965,0,0,570,6,1,72,7,156,4189,19,0,0,132,4,6,0,0,4,1,1178,438,5,0,34,5,0,1,0,515,23,2,72,197,2,6,282,1100,504,6537,0,827,1,2,12637,164,3992,1,267,6,25,2,13,0,0,0,2,100,42,9,4,561,223,1,10306,15,71,0,4,1,1046,2488,11,4,3,10508,310,1,117,51,0,10,0,3395,1723,51,7923,4,22,32,1,54,0,397,2,0,7627,2,6,0,0,0,79,10140,1,0,0,0,232,7612,5294,1,361,0,0,17,4,1,0,5,0,3188,10,23,5,185,35,4,9337,33,14,5,2,4955,12444,1,8536,9771,12902,4246,4416,472,383,1,4486,4,0,3262,348,5,4,1,0,19,5525,19,3,16577,15387,12474,10239,6,2137,13,72,3,14017,3,0,9,4,2,0,4,7,247,5,564,3,1,0,4,12764,0,56,131,22,3,3,99,74,24,38,11,11,0,4,0,23,1,0,0,0,36,2,743,2,3812,2,0,0,43,15,51,1,21,4,0,1,229,1146,46,638,3,49,8608,14022,8635,615,6334,14162,7,16864,18964,7684,9919,0,1,3,65,379,1,6445,43,1,7761,6,1,1,0,2,612,561,18,24,1,201,1868,5266,6546
30,0,0,1134,0,2,603,7,0,71,3,133,4132,26,1,2,150,2,4,4,5,4,0,1234,493,5,0,34,2,0,0,1,639,20,4,83,230,0,4,300,1205,533,6356,0,882,0,2,13080,208,4624,1,257,2,37,2,15,0,0,0,1,124,25,5,0,620,183,2,10475,15,61,4,5,1,1253,2688,6,2,2,11921,326,2,110,61,0,9,0,3546,1833,49,8257,2,15,33,1,80,0,414,0,0,6956,1,1,0,0,0,94,11309,0,0,0,0,293,7948,5902,2,401,1,0,5,3,10,0,0,16,2957,1,39,2,186,36,2,9011,17,15,7,7,5661,11999,0,8592,10633,13357,4548,4880,484,403,2,5239,0,2,3437,354,4,0,2,0,21,5747,13,6,15378,15342,12270,10047,7,2346,11,69,3,14897,2,1,13,4,2,0,12,7,242,3,564,3,2,0,2,11363,0,59,155,20,5,9,97,369,34,57,15,8,5,8,0,22,0,0,3,0,13,3,819,3,3869,1,1,1,25,22,52,7,28,6,0,0,262,1339,56,689,2,41,9371,13889,9081,807,6898,14163,10,17309,19807,8214,10637,0,1,12,79,413,0,6474,43,2,8535,4,0,3,0,0,832,640,20,4,0,211,2032,5427,7085
35,3,0,1200,0,0,648,5,0,96,2,147,4388,22,0,3,135,2,1,9,5,6,0,1388,569,10,0,25,3,0,0,2,699,19,5,67,185,2,2,337,1139,489,6147,0,932,0,3,13584,202,5438,3,342,3,45,3,15,0,1,0,0,125,23,3,1,703,285,6,10766,11,89,4,5,0,1214,2625,6,5,3,12565,361,0,121,76,0,14,1,3922,1789,54,7862,3,21,31,4,59,0,445,0,0,7130,2,4,2,0,0,89,11576,2,0,0,0,298,7525,5676,1,377,0,0,13,1,19,1,2,1,2589,2,25,5,228,41,2,9245,38,25,13,4,5360,12577,0,8145,10450,13135,4607,5045,566,420,0,6165,0,3,3590,362,2,0,0,0,16,6518,23,6,14447,14346,12137,9684,6,2686,10,57,10,14454,0,0,10,2,0,0,7,5,282,11,623,5,1,0,0,12157,0,65,149,32,3,11,127,141,55,41,12,9,0,7,0,32,3,0,0,0,22,1,891,0,3814,3,2,1,30,36,53,2,32,11,0,0,309,1245,53,645,3,47,9506,12883,9042,1093,6461,13399,5,17225,18611,8213,10431,1,2,5,99,371,0,7677,49,2,8362,5,0,3,0,3,1025,661,26,7,0,228,2055,5485,6900
33,1,3,1470,1,3,782,4,1,60,0,168,4261,34,0,2,205,5,5,5,1,4,0,1549,643,6,0,25,5,0,0,2,782,35,2,128,244,0,1,378,1552,666,6423,0,1093,0,3,13621,298,4580,0,323,1,49,1,10,0,0,0,1,144,26,4,0,766,312,8,11873,14,74,6,6,0,1608,2972,10,5,4,15064,447,0,123,70,0,16,1,3863,1745,72,8560,2,11,30,1,63,3,511,0,0,6819,1,7,1,0,0,120,12077,1,0,0,0,480,7887,6784,0,524,0,0,12,5,10,1,4,6,2711,5,52,3,245,28,4,9659,26,31,4,5,6066,11902,0,8499,10982,12852,4530,5669,681,481,3,7696,2,0,3871,438,5,0,4,1,20,7805,30,6,14512,13534,11420,10415,3,3094,7,75,5,14418,6,1,16,3,1,0,23,10,293,5,668,2,0,1,4,11861,0,75,216,28,2,5,155,149,61,44,14,19,1,4,1,26,1,0,0,0,22,2,937,2,4379,3,7,0,29,25,59,2,27,19,2,0,342,1551,77,711,6,63,9270,12250,9199,1251,6757,14215,7,16840,17383,8371,11122,2,8,9,79,442,0,7865,49,5,9715,4,0,2,1,2,1236,926,25,5,0,235,1898,5694,8148
20,0,2,2490,0,0,1385,11,2,64,2,167,3731,64,0,1,484,7,2,9,8,13,0,1893,904,9,0,31,4,0,5,3,900,20,5,356,685,1,5,607,2224,764,6317,0,1060,1,5,13483,679,6016,4,493,2,76,62,20,0,0,1,6,375,60,3,1,952,382,6,13025,25,84,6,8,3,1772,3002,15,1,6,22211,1546,1,196,94,0,30,0,3624,1251,168,8924,7,31,33,1,89,1,906,1,0,6293,1,6,0,0,0,234,13418,6,0,0,2,1230,7894,8269,0,580,1,0,7,3,8,1,16,3,2539,4,59,4,344,42,2,8565,70,26,11,5,6540,6749,0,6692,11765,13170,4785,7623,1018,603,11,11340,4,6,4471,563,7,1,2,5,27,8359,30,11,12487,11605,10750,11631,18,2857,9,91,7,14291,2,0,21,9,0,1,29,17,458,10,1396,3,3,1,13,10678,1,179,375,73,1,6,137,169,137,62,15,65,0,5,1,42,2,0,1,0,2,3,843,1,4983,5,4,0,32,28,135,0,21,14,1,0,433,2250,178,913,14,132,9021,12355,8475,1633,6245,13484,13,13828,13831,8676,13279,5,6,4,126,477,2,8620,58,3,11543,11,1,4,0,3,3734,2370,58,10,5,354,2484,5893,9932
39,0,0,1988,0,0,1225,5,2,82,1,151,2884,45,2,1,417,7,4,5,4,10,0,1704,702,9,1,47,4,0,8,3,690,17,11,334,667,2,8,370,1839,717,5963,0,1067,1,6,12745,464,5878,1,332,1,40,5,25,0,0,0,0,335,58,4,2,740,276,6,11851,25,90,10,9,1,1601,2730,10,4,2,18106,1090,2,188,86,1,21,0,2870,1079,63,8417,7,28,63,3,94,0,641,3,0,6338,0,7,0,0,0,157,10545,0,0,0,0,713,7160,6701,0,565,1,0,8,1,6,0,6,5,2197,6,82,4,342,47,5,10526,45,25,10,10,5157,11978,0,5157,9143,11383,4181,6180,737,541,3,9914,3,1,3780,491,7,1,6,0,30,7515,19,19,11296,10651,9814,10546,10,2717,10,82,10,11527,7,0,34,6,0,0,18,4,421,4,1139,5,0,2,5,11889,0,107,316,55,9,12,127,199,111,61,23,42,0,2,0,44,5,0,1,1,3,5,747,2,4035,4,8,0,36,20,97,3,36,16,1,0,434,1700,160,808,14,111,7212,12881,7224,1528,5007,11445,14,11069,11181,7465,10500,2,6,7,162,481,0,8237,44,3,10198,6,0,1,0,1,2563,1698,43,7,6,300,2000,4727,7850
29,0,4,909,0,0,693,2,1,68,2,136,3919,15,0,2,147,5,3,1,2,6,1,1236,415,8,0,34,1,0,1,1,475,11,6,68,184,2,2,267,1044,489,6020,0,885,0,4,11854,154,3836,2,287,3,29,3,15,0,0,0,3,105,14,5,2,521,212,3,9678,12,72,3,3,1,1122,2411,11,2,0,9747,308,1,124,66,0,15,0,3277,1507,41,7016,2,20,26,1,66,0,350,0,0,7538,1,6,0,0,0,81,9628,1,0,0,0,258,7329,5285,0,371,0,0,4,1,2,1,4,3,2585,4,23,1,261,42,1,10334,30,23,15,3,4637,11535,3,7790,9201,11988,4125,4474,546,389,1,4008,2,4,3384,342,0,0,1,0,19,5271,13,7,15184,14846,11481,9841,10,2644,8,65,8,13049,2,0,14,2,0,0,7,7,300,2,488,4,2,0,3,13006,0,47,130,19,1,8,102,21,19,47,12,7,0,5,0,30,3,0,0,1,31,3,722,3,3723,1,9,1,33,30,54,4,17,12,0,2,336,1063,63,729,4,66,7870,12577,7696,689,5975,13211,7,15457,16971,7551,10221,0,6,6,69,362,0,6994,41,5,7111,1,0,0,1,0,680,542,16,9,4,255,1942,4898,6164
23,0,0,1054,0,1,633,7,1,77,1,161,4203,18,0,4,146,5,3,0,0,4,0,1416,445,13,0,30,2,0,0,1,587,17,2,79,177,1,9,291,1190,485,6187,0,863,0,5,12726,166,3946,2,312,1,39,2,8,0,0,0,1,108,23,1,1,547,191,3,10332,11,64,2,5,0,1029,2301,13,1,1,11345,345,0,111,60,0,1,0,3517,1718,35,7691,3,22,41,4,67,1,350,0,0,8059,1,3,1,0,0,67,10595,0,0,0,1,276,8025,5616,0,431,0,0,8,2,2,0,4,2,2865,0,29,1,211,25,3,9881,23,17,12,2,4900,13739,1,7968,9913,12714,4434,4483,462,425,2,4363,5,0,3571,400,3,1,0,1,15,5108,10,3,16468,15982,12054,10422,6,2927,9,65,9,14075,1,0,12,5,1,0,7,2,277,2,449,2,1,1,1,13304,0,48,107,19,2,9,116,15,25,40,15,6,0,5,0,27,2,0,2,2,42,4,756,2,3854,6,2,0,25,27,44,1,22,7,0,0,318,1245,43,657,5,55,8866,13849,8666,672,6376,14703,2,16775,19285,8441,10655,0,3,3,74,500,0,7156,24,1,7460,1,0,1,1,2,662,508,15,10,3,197,2001,5145,6549
31,0,0,1221,0,0,647,3,0,60,0,174,4454,27,1,1,162,4,2,0,0,4,1,1463,462,10,0,45,2,0,0,1,564,16,5,91,164,0,2,319,1387,522,5993,0,944,0,2,12499,201,3820,1,291,3,29,0,11,0,0,2,3,129,29,1,1,589,200,1,10629,15,67,2,10,0,1247,2658,7,3,2,12528,359,0,119,38,0,12,0,3636,1806,57,8244,5,19,37,2,67,0,345,1,0,7252,1,3,0,0,0,68,11616,0,0,0,0,287,7862,5694,0,424,0,1,8,3,1,8,1,1,2784,2,25,0,209,57,5,9112,26,22,9,2,5192,11881,0,8569,10940,13001,4311,4946,411,418,2,5395,0,2,3743,437,2,1,2,0,26,6024,14,10,15540,15405,12570,10157,4,3315,6,84,6,14337,3,0,8,2,0,0,8,4,267,6,586,5,1,0,4,12626,0,71,157,20,4,4,113,26,28,41,11,18,1,1,0,30,1,0,1,0,24,3,831,2,3772,2,2,0,18,19,42,4,32,10,0,0,299,1336,73,674,6,42,9571,14140,8950,950,6355,14025,1,17465,19456,8400,11192,0,5,5,85,440,0,6333,69,2,8365,2,0,3,2,1,810,680,23,5,2,198,2047,5354,7131
31,0,0,1374,0,0,638,6,1,63,0,163,4209,38,0,3,157,1,4,3,4,2,1,1363,481,4,0,69,0,0,2,2,594,18,3,73,170,0,0,292,1171,471,5643,0,1013,2,2,13136,205,4313,1,316,1,31,0,13,0,0,0,2,116,31,3,1,616,227,4,10898,9,60,3,3,2,1217,2732,10,5,2,13547,375,1,95,57,1,6,0,3877,1904,43,8227,7,20,58,2,81,1,372,2,0,7360,2,7,1,0,0,115,12081,2,0,0,0,334,7892,6064,1,397,0,0,8,1,4,2,7,3,2688,7,32,2,210,45,1,8933,23,24,9,9,5501,11360,0,8578,10981,13174,4504,5019,483,400,2,5791,3,0,3596,374,3,0,2,1,14,6445,15,8,15801,15401,12395,10390,5,2581,5,59,3,14796,3,2,18,3,1,0,12,9,273,5,519,2,0,1,0,12977,0,62,159,23,1,4,131,31,24,51,10,12,4,3,0,31,2,0,0,0,15,2,816,0,3964,4,2,1,24,30,57,5,22,13,1,0,322,1383,65,690,3,58,9587,13184,9068,815,6878,14510,5,17255,18543,8346,11268,1,3,5,97,381,0,6605,35,0,8992,3,0,5,0,1,852,730,24,10,0,223,2101,5704,7509
30,0,1,1431,0,0,834,5,0,56,2,173,3784,27,1,1,173,10,9,1,3,5,0,1446,481,9,0,36,13,1,3,1,522,17,5,118,227,2,5,284,1332,630,5631,1,1051,0,7,13062,245,4304,2,263,5,35,2,12,0,0,0,2,160,27,11,0,643,176,2,10423,30,55,2,3,2,1534,2895,9,2,1,14631,442,0,134,68,0,8,1,3483,1595,42,7996,7,25,38,3,100,3,403,1,0,7108,1,2,0,0,0,91,10980,4,2,0,4,374,7334,6375,0,500,0,0,13,0,8,0,4,6,2274,10,60,2,236,49,2,8899,29,26,5,2,5555,10118,0,7540,10107,11247,4392,5029,501,455,3,6770,5,6,3598,356,3,1,2,0,12,7338,20,10,14111,12920,10601,10406,4,1914,12,86,8,13368,3,0,13,2,2,0,12,7,330,4,536,6,0,0,2,12464,0,64,140,28,3,12,133,15,44,43,21,16,3,5,0,31,3,0,1,0,38,6,836,4,3689,3,3,0,35,21,58,2,24,9,2,0,371,1515,72,813,12,69,7990,12469,7555,892,5973,13378,16,14153,14597,7640,10385,1,8,6,88,377,0,5971,66,0,9726,1,0,2,2,2,1014,765,18,7,1,277,2203,5511,7956
29,0,1,1811,0,0,1192,7,0,53,4,275,3211,35,3,4,230,5,1,7,5,15,0,1150,532,10,0,41,5,0,7,1,394,16,14,233,433,0,3,267,1356,617,5943,0,1237,0,2,13663,257,5442,2,225,6,36,1,21,0,1,0,2,264,34,8,1,653,238,5,10127,19,67,7,7,3,1402,2439,7,3,14,17265,758,1,209,89,0,23,1,3105,1296,70,7610,14,79,34,7,98,3,529,3,0,6597,1,6,0,0,0,105,9474,0,0,0,3,627,6386,7420,1,465,0,0,28,3,11,1,5,1,1852,4,65,1,402,47,4,7557,36,15,11,7,4537,4924,0,4686,7976,11950,3609,6154,637,538,4,9678,3,3,2928,399,1,0,1,2,25,8299,24,15,11578,8498,10041,10253,8,1495,9,108,12,10280,7,0,27,3,2,0,23,8,372,4,667,10,3,0,4,10977,0,78,191,47,4,8,184,19,59,60,18,41,0,6,1,36,0,0,1,2,3,3,825,2,4273,6,2,0,30,24,62,3,15,9,0,1,473,1553,128,830,8,67,6347,12962,6817,1189,4578,11976,9,8349,9601,5539,8490,3,7,6,108,371,0,6350,70,4,11013,6,0,4,1,2,1556,1282,26,14,2,359,2562,3921,6766
28,0,0,1368,0,0,1245,9,3,45,1,337,3012,18,0,3,299,4,4,3,4,6,2,962,542,9,1,24,4,0,5,3,569,8,10,225,461,2,6,264,1412,619,5587,0,1157,0,4,12896,293,5714,6,208,6,34,3,23,0,0,0,8,257,41,6,1,560,221,3,9318,23,70,5,9,4,1314,2023,23,6,3,13933,598,1,217,105,1,12,0,2709,1374,51,6527,9,48,32,2,61,1,492,2,0,6087,1,10,0,0,0,94,7571,1,0,0,10,508,5245,6148,1,554,0,0,28,3,4,2,2,2,1687,7,64,2,414,32,3,7374,21,21,12,11,3744,6389,0,3591,6221,9864,2739,5120,545,474,5,8725,0,3,2581,469,12,2,2,0,25,7401,30,9,9972,8332,8547,9574,12,1427,16,90,6,8714,7,1,30,6,1,0,22,10,412,4,725,6,3,1,8,10985,0,101,213,48,2,8,162,16,61,52,16,47,0,3,0,38,1,0,1,0,2,6,748,2,3734,5,6,0,18,15,73,0,14,12,1,1,353,1302,149,736,10,109,4958,12785,6050,1034,3708,9163,6,6234,6985,4860,7569,0,9,5,120,379,0,6083,94,1,8970,7,1,3,2,3,1352,1069,36,12,4,348,2440,3067,5269
28,0,2,939,0,0,966,8,3,56,5,295,2407,17,3,1,230,6,3,4,1,8,2,923,479,4,0,36,4,1,5,0,384,10,5,172,335,0,3,215,1097,470,5117,0,796,1,3,10384,267,3783,3,171,2,24,1,22,0,0,0,0,194,44,2,2,484,198,4,7923,34,84,10,6,3,1148,1763,18,1,4,10355,505,1,170,75,0,10,0,2207,1063,48,5286,6,32,40,4,72,3,423,1,0,6237,1,4,0,0,0,76,6045,0,0,0,2,371,4603,4362,0,370,3,0,35,3,5,0,5,4,1583,3,71,3,311,46,2,10689,24,24,13,5,3356,11879,2,3433,5885,8959,2754,4257,499,404,3,5110,1,0,2487,363,3,0,3,0,30,5061,16,8,8872,9006,7698,7928,6,1247,5,74,9,8371,2,0,30,4,0,0,20,6,277,3,644,3,1,1,1,14624,0,59,148,49,3,5,121,17,40,47,14,23,0,1,0,36,1,0,4,0,1,3,635,2,3299,3,6,0,42,20,51,1,16,20,0,0,352,1074,118,684,7,46,4423,10216,4821,715,3577,7415,14,6524,7186,4452,6735,2,4,3,93,357,0,4452,49,5,7082,5,0,1,0,4,1134,844,21,9,0,260,2013,2743,4725
27,1,0,918,0,0,644,2,0,75,4,185,3737,27,0,0,136,24,5,1,3,3,0,1092,407,2,0,27,1,0,0,1,446,9,4,64,138,0,5,240,961,409,5757,0,826,0,5,11028,163,3678,1,219,2,37,2,16,0,0,0,2,106,14,1,0,493,157,2,8580,15,64,7,5,1,992,2228,7,1,1,8915,225,0,110,44,0,7,0,3019,1555,36,6742,5,15,52,2,55,0,315,0,0,7811,0,4,0,0,0,69,8839,2,0,0,0,206,6471,4346,1,323,0,0,16,7,1,1,2,2,2403,3,35,3,223,44,1,10433,15,20,11,7,4539,13451,0,7727,9207,11076,4081,3667,445,348,0,3588,2,2,3108,277,1,1,4,0,11,4493,10,4,16195,14379,11257,9411,10,1693,3,64,4,12797,0,0,11,1,1,0,9,9,214,3,533,5,3,1,2,13430,1,47,100,19,1,5,97,25,13,27,18,20,0,5,0,29,1,0,1,0,40,2,633,3,3252,2,5,0,23,17,37,1,23,7,0,2,244,1197,51,630,8,42,7636,13022,7273,605,5507,12451,5,15363,16700,7398,9618,1,8,1,58,307,0,5386,55,1,6841,2,1,1,1,2,452,450,23,2,1,222,1732,4702,6350
15,0,0,1014,0,0,583,5,2,71,2,139,3932,38,1,1,156,0,2,2,1,6,0,1205,415,6,0,25,1,0,0,0,531,9,1,35,111,1,2,264,1138,541,5838,0,893,0,6,12431,170,4346,0,261,3,31,2,16,0,0,0,2,102,17,1,2,479,187,0,9532,14,59,3,1,0,1098,2509,12,5,3,10682,267,0,96,44,0,10,1,3414,1554,38,7593,3,16,23,1,61,0,299,1,0,7372,0,4,0,0,0,93,10526,0,0,0,0,238,7229,5334,0,391,0,0,12,2,1,1,4,1,2673,2,37,7,190,52,1,8687,21,20,9,4,5306,10660,0,7831,10292,12848,4657,4264,427,378,13,4252,3,1,3347,371,4,1,1,0,15,5149,20,7,15226,15008,12051,9337,5,2000,3,66,6,13481,1,0,13,3,0,0,5,16,227,7,486,4,0,0,3,12243,0,56,117,13,2,10,100,21,20,40,8,9,1,1,0,26,2,0,0,0,35,1,700,2,3478,2,3,0,36,23,43,2,16,7,0,1,256,1315,56,605,7,43,8929,13431,8416,671,6119,13750,4,16927,18627,7947,10999,1,1,3,84,448,0,6543,45,1,8105,7,1,1,1,1,572,514,20,12,1,188,1858,5558,7254
19,0,0,1140,0,1,634,7,1,79,2,144,4337,18,0,1,133,4,9,3,2,3,0,1229,479,11,0,30,3,0,0,2,566,13,4,68,145,1,1,265,1033,463,6228,0,836,1,5,13356,171,4315,0,302,4,27,1,15,0,0,0,4,97,17,6,1,605,223,1,10605,20,76,5,4,1,1099,2451,9,2,1,11515,306,1,107,60,0,13,0,3590,1669,60,8305,4,21,31,2,87,2,349,4,0,7505,3,6,0,0,0,86,10820,0,2,0,1,237,7294,5394,1,346,1,0,6,1,3,0,3,2,2834,4,33,0,216,36,3,8527,19,29,8,19,5298,12558,1,8231,10288,12797,4665,4594,482,392,0,5130,0,1,3409,317,1,0,1,0,15,5644,5,5,15318,15482,12426,9521,24,2026,7,49,1,14616,5,0,13,2,0,0,9,9,232,1,499,2,0,0,2,13178,0,60,127,16,2,6,127,26,24,48,17,10,2,1,0,21,1,0,1,3,30,0,884,3,3638,3,1,0,39,28,65,4,21,5,1,3,229,1279,53,684,5,69,9094,13505,9051,823,6267,13925,4,17087,18611,8304,10733,3,4,7,67,334,0,7989,35,3,8057,1,2,3,1,2,642,666,19,4,0,182,1863,5469,6975
12,1,2,1352,0,0,802,8,1,76,2,146,4352,21,1,1,158,3,1,2,4,7,0,1402,540,14,0,36,3,0,2,2,590,16,4,106,192,1,4,313,1401,604,6279,0,914,0,4,13714,258,4561,5,323,4,38,3,18,0,0,0,2,159,47,4,1,658,229,2,11436,12,72,4,3,6,1422,2712,7,1,5,13849,398,0,122,53,0,9,0,3874,1693,68,8557,5,23,30,2,104,1,448,3,0,7316,0,4,1,0,0,106,11709,3,0,0,0,327,7381,6324,0,474,0,0,11,1,1,0,3,4,2623,6,61,2,244,36,1,8540,32,16,6,3,6010,10148,0,8025,10585,12252,4835,4930,576,453,2,6546,7,0,3774,402,3,3,2,0,12,7032,17,5,14564,13841,11194,10302,11,2085,9,76,9,14700,0,0,7,6,0,0,5,5,303,4,667,3,0,0,2,13076,0,59,152,26,2,7,144,17,36,54,19,17,0,4,1,36,1,0,0,13,26,6,816,4,3790,4,6,0,24,20,46,3,15,10,1,0,348,1484,77,746,5,53,8846,13071,8778,976,6732,13358,12,15795,16502,8315,11606,0,3,3,89,383,0,7646,49,6,9516,7,0,1,2,0,818,745,18,6,2,256,2171,5831,8231
28,0,1,2230,0,2,1302,9,1,62,4,262,3953,27,1,3,247,5,7,2,7,9,2,1932,637,10,0,46,3,0,5,5,634,16,9,202,471,0,11,400,1699,729,6392,0,1196,2,2,15152,322,5871,2,302,2,48,6,27,0,0,1,3,244,32,2,1,723,254,8,12518,17,79,7,10,1,1675,3021,19,9,4,19847,706,1,191,81,0,11,0,3903,1529,67,9337,6,42,31,4,102,1,648,0,0,6719,0,11,0,0,0,169,12029,0,0,0,3,675,7485,8193,0,810,0,0,16,3,7,2,2,0,2386,3,99,6,354,34,6,8006,35,24,6,6,5870,5608,0,6015,10033,12545,4696,7305,809,561,5,10668,10,2,4515,717,14,6,3,1,24,8393,18,19,12206,10485,10081,10544,2,3225,10,107,3,11965,5,0,33,4,0,0,20,4,404,3,1026,6,0,0,5,12706,0,97,267,62,5,6,175,58,47,64,7,30,0,19,0,60,2,0,0,0,2,3,1033,2,4344,5,6,0,36,24,88,7,17,15,0,2,421,1837,143,984,8,96,7701,12359,8741,1348,5058,13039,11,12362,13192,9395,11745,1,8,5,203,600,1,8551,68,1,11897,12,0,2,1,0,1689,1521,49,7,0,350,2553,5452,9039
28,0,0,1837,1,3,1324,5,1,79,1,146,2950,37,2,4,376,5,4,5,3,9,1,1792,656,14,0,28,6,1,3,2,561,15,12,258,469,0,3,344,1629,830,3002,0,955,0,6,12711,390,5393,3,341,4,39,3,15,0,0,0,5,298,43,9,5,602,202,7,10260,31,117,10,5,1,1628,2758,13,7,4,16700,763,0,212,109,0,27,3,2748,1011,68,7101,8,53,46,3,87,0,624,3,0,4947,1,6,0,0,0,192,9027,1,0,0,1,710,5763,6663,0,812,0,0,13,8,2,1,10,4,1896,5,85,3,398,47,3,9244,34,31,15,8,4481,8767,0,4598,7878,9216,3982,5667,715,519,4,9442,6,2,4108,739,9,1,2,2,30,6800,23,11,6964,9110,6363,7629,7,2882,6,93,9,8810,4,0,33,8,2,1,26,16,393,12,996,6,2,0,7,11708,0,102,291,52,1,8,130,26,62,53,26,32,0,7,0,59,1,0,1,0,3,5,637,6,3162,6,6,0,41,39,90,1,20,21,1,0,426,1511,138,926,10,121,5914,10957,6977,1280,3952,9479,11,10320,8796,8115,10353,2,10,7,168,678,0,6242,80,7,9626,10,0,3,2,2,1762,1249,34,5,10,369,2076,4396,7338
25,0,1,965,0,0,715,5,0,78,3,130,4267,7,3,1,144,8,1,1,2,2,1,1176,372,4,0,52,1,0,0,0,492,10,5,49,152,0,4,272,1152,490,5113,0,828,0,4,11679,148,3894,0,264,4,29,3,10,0,0,0,2,109,20,7,2,529,180,2,9010,8,96,6,3,0,1300,2604,10,2,2,9954,285,1,136,59,1,5,0,3230,1469,35,7002,4,16,43,1,61,3,397,0,0,7455,1,2,0,0,0,90,9961,2,0,0,0,273,7024,4704,0,421,0,0,7,1,2,0,3,3,2696,2,56,0,268,34,3,11881,23,24,8,4,5200,14292,1,8148,9234,11800,4068,4043,479,477,4,3639,3,1,3338,354,3,2,0,0,20,4808,23,8,13891,14920,11199,8876,11,1897,7,56,5,11798,2,0,17,2,3,0,12,13,264,4,528,12,0,0,2,13418,0,51,126,19,2,7,104,31,22,42,20,11,0,2,0,21,3,0,0,0,42,3,624,5,3284,6,1,0,26,26,63,4,25,9,0,0,269,1144,70,727,5,46,7790,12614,7812,640,6039,13572,7,15914,17042,7157,9646,2,7,17,84,383,0,5623,42,0,7116,4,1,4,2,1,643,501,13,7,0,257,2011,4718,6326
12,0,2,1039,0,1,628,3,2,69,0,101,4317,12,1,0,130,3,5,1,2,3,0,1173,457,5,0,27,1,0,0,1,548,17,6,34,120,1,5,332,1171,469,5484,0,880,0,1,12667,176,4414,0,326,4,30,3,14,0,0,1,2,105,20,4,1,530,211,2,9820,12,56,0,3,1,1175,2609,6,6,2,10387,265,2,124,51,0,15,1,3446,1607,43,7510,5,15,49,0,71,4,355,2,0,7472,0,1,0,0,0,94,10406,1,0,0,2,307,7262,5121,0,347,0,0,10,2,2,0,8,3,2853,1,24,2,252,39,3,9984,26,21,8,4,5307,13380,1,8437,10192,12650,4511,4283,520,407,2,4328,6,2,3365,337,4,1,4,0,10,5164,11,21,15480,14731,12234,9273,7,1893,7,59,2,13124,0,0,9,2,0,0,15,7,207,4,539,1,0,0,1,12361,0,59,140,25,5,7,124,17,42,27,12,9,0,1,0,32,5,0,1,0,32,3,623,2,3548,3,5,0,22,23,58,1,22,8,0,1,256,1147,49,619,4,41,8380,14276,8653,669,6657,14233,2,16995,18920,7768,10329,1,5,7,64,334,0,6187,33,0,7546,1,0,0,0,4,674,512,19,7,1,228,1884,5050,6708
